"","Cytoband","Coefficients","T_val","P_val","cnv_type","Event","Chromosome","Arm","ChrArm","-signedlog(P.adj)","cnv_status","TumorType","CellType"
"223","6p21.2",0.0910887886699196,0.520359464655254,0.604090800133197,"con","ALL","6","p","6p",0,1,"LUAD","B_cell"
"224","6p21.1",0.0669289430478495,0.317037362658672,0.751949523423771,"con","ALL","6","p","6p",0,1,"LUAD","B_cell"
"225","6p12.1",-0.147680550176952,-0.625135136588311,0.533464209966187,"con","ALL","6","p","6p",0,1,"LUAD","B_cell"
"226","6q12",-0.1515000326078,-0.681219140174167,0.497481924324714,"con","ALL","6","q","6q",0,1,"LUAD","B_cell"
"227","6q13",-0.159682255324429,-0.742706394555515,0.459593624995597,"con","ALL","6","q","6q",0,1,"LUAD","B_cell"
"228","6q14.1",-0.128924679413128,-0.65435044545439,0.51455473842951,"con","ALL","6","q","6q",0,1,"LUAD","B_cell"
"229","6q14.3",-0.0805141481579381,-0.464560963361382,0.643367790589959,"con","ALL","6","q","6q",0,1,"LUAD","B_cell"
"230","6q15",-0.0471967830802969,-0.290693394771143,0.771954632726705,"con","ALL","6","q","6q",0,1,"LUAD","B_cell"
"231","6q16.1",-0.0310570179684379,-0.19985727020642,0.84204309297592,"con","ALL","6","q","6q",0,1,"LUAD","B_cell"
"232","6q16.2",-0.0289805963712284,-0.19403880317507,0.846582792640429,"con","ALL","6","q","6q",0,1,"LUAD","B_cell"
"233","6q21",-0.0264514212619916,-0.186541572220852,0.852439922682474,"con","ALL","6","q","6q",0,-1,"LUAD","B_cell"
"234","6q22.1",-0.0276259902901423,-0.200080885570823,0.841868728656935,"con","ALL","6","q","6q",0,-1,"LUAD","B_cell"
"235","6q22.31",-0.0265423001821763,-0.188781294972233,0.850689281280325,"con","ALL","6","q","6q",0,-1,"LUAD","B_cell"
"236","6q22.33",-0.0352606575677945,-0.245521422708853,0.806611731853527,"con","ALL","6","q","6q",0,-1,"LUAD","B_cell"
"237","6q23.2",-0.0351181466242147,-0.242742940022447,0.808756891982226,"con","ALL","6","q","6q",0,-1,"LUAD","B_cell"
"238","6q23.3",-0.0377141283772732,-0.257513189473879,0.797370502840146,"con","ALL","6","q","6q",0,-1,"LUAD","B_cell"
"239","6q24.1",-0.042548396696446,-0.287886112612302,0.77409581443632,"con","ALL","6","q","6q",0,-1,"LUAD","B_cell"
"240","6q24.2",-0.0295932613962455,-0.200803499836331,0.841305323360541,"con","ALL","6","q","6q",0,-1,"LUAD","B_cell"
"241","6q25.1",0.0240164271403895,0.166830605625349,0.867877591796063,"con","ALL","6","q","6q",0,-1,"LUAD","B_cell"
"242","6q25.3",0.0643717055438636,0.468799817614425,0.640346297480204,"con","ALL","6","q","6q",0,1,"LUAD","B_cell"
"243","6q27",0.0800294305292206,0.597264648485895,0.551830410921273,"con","ALL","6","q","6q",0,1,"LUAD","B_cell"
"244","7p22.3",-0.0760662029705076,-0.828422722442267,0.409622665750564,"con","ALL","7","p","7p",0,1,"LUAD","B_cell"
"245","7p22.1",-0.0752064370555378,-0.837548174108476,0.404503172593729,"con","ALL","7","p","7p",0,1,"LUAD","B_cell"
"246","7p21.3",-0.0755713460315519,-0.846104989359366,0.399738216698806,"con","ALL","7","p","7p",0,1,"LUAD","B_cell"
"247","7p21.1",-0.0758506494006681,-0.845270972914829,0.400201132752776,"con","ALL","7","p","7p",0,1,"LUAD","B_cell"
"248","7p15.3",-0.0792753914274364,-0.874822092996831,0.383999326895251,"con","ALL","7","p","7p",0,1,"LUAD","B_cell"
"249","7p15.2",-0.0813003732014986,-0.892180170462095,0.374675583696083,"con","ALL","7","p","7p",0,1,"LUAD","B_cell"
"250","7p14.3",-0.0809428609921245,-0.870252161493215,0.386477837121409,"con","ALL","7","p","7p",0,1,"LUAD","B_cell"
"251","7p14.2",-0.0811769021271086,-0.861210722075261,0.391410644298668,"con","ALL","7","p","7p",0,1,"LUAD","B_cell"
"252","7p14.1",-0.0700132929748426,-0.726611907008833,0.469349379570032,"con","ALL","7","p","7p",0,1,"LUAD","B_cell"
"253","7p13",-0.0483577922289136,-0.484359546212073,0.629307369448377,"con","ALL","7","p","7p",0,1,"LUAD","B_cell"
"254","7p12.3",-0.0356311706750298,-0.343972062862228,0.731669644306491,"con","ALL","7","p","7p",0,1,"LUAD","B_cell"
"255","7p11.2",-0.0319321388554088,-0.296491077597843,0.767538202415576,"con","ALL","7","p","7p",0,1,"LUAD","B_cell"
"256","7q11.21",-0.0263290403134874,-0.228054597407039,0.820121125416568,"con","ALL","7","q","7q",0,1,"LUAD","B_cell"
"257","7q11.23",0.020134382700331,0.141631604491393,0.887687555259626,"con","ALL","7","q","7q",0,1,"LUAD","B_cell"
"258","7q21.12",0.0183768127158466,0.121168011215277,0.90382807610815,"con","ALL","7","q","7q",0,1,"LUAD","B_cell"
"259","7q21.2",0.0442479884477573,0.277424946775963,0.78209007293129,"con","ALL","7","q","7q",0,1,"LUAD","B_cell"
"260","7q21.3",0.0702658709702355,0.428980391601802,0.668962590948077,"con","ALL","7","q","7q",0,1,"LUAD","B_cell"
"261","7q22.1",0.0826190802549725,0.482242877715492,0.630804184345661,"con","ALL","7","q","7q",0,1,"LUAD","B_cell"
"262","7q22.3",0.0955071967830488,0.522984547960086,0.602270196336391,"con","ALL","7","q","7q",0,1,"LUAD","B_cell"
"263","7q31.1",0.097239703125951,0.511454299324016,0.610285536423474,"con","ALL","7","q","7q",0,1,"LUAD","B_cell"
"264","7q31.2",0.10405304613637,0.537564213211238,0.592204670174731,"con","ALL","7","q","7q",0,1,"LUAD","B_cell"
"265","7q31.31",0.117350479511047,0.603799445361049,0.547495884037576,"con","ALL","7","q","7q",0,1,"LUAD","B_cell"
"266","7q31.32",0.121293450547275,0.617416214446652,0.538519247705626,"con","ALL","7","q","7q",0,1,"LUAD","B_cell"
"267","7q32.1",0.132496668190288,0.655393122317919,0.513886475733536,"con","ALL","7","q","7q",0,-1,"LUAD","B_cell"
"268","7q32.2",0.130188513642516,0.63509086754593,0.526980510169856,"con","ALL","7","q","7q",0,-1,"LUAD","B_cell"
"269","7q33",0.137970921604017,0.664872387527518,0.507832236681002,"con","ALL","7","q","7q",0,-1,"LUAD","B_cell"
"270","7q34",0.146905030942979,0.704656495123227,0.482843547079863,"con","ALL","7","q","7q",0,1,"LUAD","B_cell"
"271","7q36.1",0.135438784097284,0.6656605936566,0.507330542678599,"con","ALL","7","q","7q",0,1,"LUAD","B_cell"
"272","7q36.3",0.124725747084215,0.630508884746049,0.529959453902484,"con","ALL","7","q","7q",0,1,"LUAD","B_cell"
"273","8p23.3",-0.176266885195224,-1.06686425564377,0.288886655189781,"con","ALL","8","p","8p",0,1,"LUAD","B_cell"
"274","8p22",-0.142975021500744,-0.834525065599826,0.406194848658356,"con","ALL","8","p","8p",0,1,"LUAD","B_cell"
"275","8p21.3",-0.110001906460726,-0.611230767465733,0.542587586751651,"con","ALL","8","p","8p",0,1,"LUAD","B_cell"
"276","8p21.2",-0.0299468280908643,-0.159960138157052,0.873270936857867,"con","ALL","8","p","8p",0,1,"LUAD","B_cell"
"277","8p21.1",8.74417906198315e-05,0.000457731156232619,0.999635796452397,"con","ALL","8","p","8p",0,1,"LUAD","B_cell"
"278","8p12",0.0216644690621357,0.110680376721714,0.912116251883385,"con","ALL","8","p","8p",0,1,"LUAD","B_cell"
"279","8p11.23",0.0559438919853543,0.274189679320866,0.784567203639274,"con","ALL","8","p","8p",0,1,"LUAD","B_cell"
"280","8p11.22",0.0737631755010368,0.362653312036746,0.717714143731831,"con","ALL","8","p","8p",0,1,"LUAD","B_cell"
"281","8p11.21",0.0545515550708622,0.276163802755205,0.783055420952974,"con","ALL","8","p","8p",0,1,"LUAD","B_cell"
"282","8q11.21",0.0241540040036403,0.13054171911605,0.896429193360889,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"283","8q11.23",0.0198924703662326,0.11183130473857,0.911206203768077,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"284","8q12.1",-0.0143171646562425,-0.0869062394381636,0.930939103899258,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"285","8q12.3",-0.0259049327746398,-0.166442199101977,0.868182328307782,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"286","8q13.1",-0.0582932064171687,-0.389637928940712,0.697724804393314,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"287","8q13.3",-0.0735137860299638,-0.506947116074914,0.613431776169727,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"288","8q21.11",-0.0997150844772625,-0.723606929955894,0.471183676499971,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"289","8q21.13",-0.0773564921091783,-0.617333267847351,0.538573700901016,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"290","8q21.3",-0.0592753575448843,-0.520012687509907,0.604331492210694,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"291","8q22.1",-0.0362797083580904,-0.354743888178078,0.723611374570586,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"292","8q22.2",-0.0227167366794124,-0.235689757496592,0.814208916124768,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"293","8q22.3",-0.00993576503075518,-0.107030151934124,0.915003283792554,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"294","8q23.1",0.00684712627525202,0.0761648715428586,0.939456985847771,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"295","8q23.2",0.0100928305014491,0.113067176638361,0.910229121709341,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"296","8q24.11",0.0154176256075686,0.174323427658956,0.862002823595324,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"297","8q24.12",0.0228585199236482,0.26344932612562,0.792806505691235,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"298","8q24.13",0.0208280221313177,0.245537740186236,0.806599138104374,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"299","8q24.22",0.0246175478269274,0.301112357334825,0.764023387375052,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"300","8q24.3",0.0432008687717726,0.553071514916648,0.581585669810746,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"301","9p24.1",0.0474061649899401,0.444037347356547,0.658081390154137,"con","ALL","9","p","9p",0,-1,"LUAD","B_cell"
"302","9p22.3",0.0480576593262884,0.445028851177513,0.657367406162214,"con","ALL","9","p","9p",0,-1,"LUAD","B_cell"
"303","9p22.1",0.0748500016274702,0.702623967976611,0.484103521401874,"con","ALL","9","p","9p",0,-1,"LUAD","B_cell"
"304","9p21.1",0.113556532647759,0.961069774463742,0.339092060746842,"con","ALL","9","p","9p",0,-1,"LUAD","B_cell"
"305","9p13.3",0.145653784990063,1.03625324705859,0.302860270247382,"con","ALL","9","p","9p",0,-1,"LUAD","B_cell"
"306","9p13.2",0.178410290979305,1.07526061170918,0.285132235370866,"con","ALL","9","p","9p",0,-1,"LUAD","B_cell"
"307","9q21.12",0.225416630478074,1.19666711009707,0.234579136465031,"con","ALL","9","q","9q",0,-1,"LUAD","B_cell"
"308","9q21.13",0.276011168030169,1.31233116255041,0.192745495032044,"con","ALL","9","q","9q",0,-1,"LUAD","B_cell"
"309","9q21.2",0.221279109351334,0.863460975975062,1,"con","ALL","9","q","9q",0,-1,"LUAD","B_cell"
"310","9q21.31",0.256280133494844,0.985158222045495,1,"con","ALL","9","q","9q",0,-1,"LUAD","B_cell"
"311","9q21.32",0.284066596308153,1.06560089256306,1,"con","ALL","9","q","9q",0,-1,"LUAD","B_cell"
"312","9q21.33",0.345485031920632,1.26345685770949,1,"con","ALL","9","q","9q",0,-1,"LUAD","B_cell"
"313","9q22.2",0.357622720698982,1.29446382831557,1,"con","ALL","9","q","9q",0,-1,"LUAD","B_cell"
"314","9q22.31",0.336892965035013,1.22788499415638,1,"con","ALL","9","q","9q",0,-1,"LUAD","B_cell"
"315","9q22.32",0.334554228499738,1.22670439448852,1,"con","ALL","9","q","9q",0,-1,"LUAD","B_cell"
"316","9q22.33",0.324257717511202,1.25144264604906,1,"con","ALL","9","q","9q",0,-1,"LUAD","B_cell"
"317","9q31.1",0.284986500598176,1.1996284038895,0.233432273549782,"con","ALL","9","q","9q",0,-1,"LUAD","B_cell"
"318","9q31.2",0.271245376942084,1.23138596095914,0.221386542556711,"con","ALL","9","q","9q",0,-1,"LUAD","B_cell"
"319","9q31.3",0.256423493160498,1.21709533363656,0.226749792136965,"con","ALL","9","q","9q",0,-1,"LUAD","B_cell"
"320","9q32",0.238641296938757,1.1232853827084,0.264303758260384,"con","ALL","9","q","9q",0,-1,"LUAD","B_cell"
"321","9q33.2",0.20382852228971,0.907508678781455,0.366561382980083,"con","ALL","9","q","9q",0,-1,"LUAD","B_cell"
"322","9q33.3",0.0540174458097495,0.239614976064228,0.811173622357636,"con","ALL","9","q","9q",0,-1,"LUAD","B_cell"
"323","9q34.11",-0.117196912396604,-0.510025688656507,0.611281989882128,"con","ALL","9","q","9q",0,-1,"LUAD","B_cell"
"324","9q34.13",-0.175446910202234,-0.774716020955827,0.440538093253439,"con","ALL","9","q","9q",0,-1,"LUAD","B_cell"
"325","9q34.3",-0.148864094057557,-0.767692575373746,0.444679315478555,"con","ALL","9","q","9q",0,1,"LUAD","B_cell"
"326","10p15.3",0.0818669365663661,0.584662430028008,0.560237556762788,"con","ALL","10","p","10p",0,-1,"LUAD","B_cell"
"327","10p14",0.0170483513232297,0.105115513096303,0.916518066357398,"con","ALL","10","p","10p",0,-1,"LUAD","B_cell"
"328","10p13",-0.0285453169143088,-0.159232554290827,0.87384244858154,"con","ALL","10","p","10p",0,-1,"LUAD","B_cell"
"329","10p12.2",-0.121767532089257,-0.599824813183068,0.550130214706981,"con","ALL","10","p","10p",0,-1,"LUAD","B_cell"
"330","10p12.1",-0.202728304122618,-0.923556372981935,0.358186817992077,"con","ALL","10","p","10p",0,-1,"LUAD","B_cell"
"331","10p11.22",-0.288584690393679,-1.22433043474885,0.224022807442173,"con","ALL","10","p","10p",0,-1,"LUAD","B_cell"
"332","10q11.21",-0.37024204824737,-1.43224020006341,0.155539168937383,"con","ALL","10","q","10q",0,-1,"LUAD","B_cell"
"333","10q11.22",-0.403391818967637,-1.52285859401044,0.131300164171695,"con","ALL","10","q","10q",0,-1,"LUAD","B_cell"
"334","10q21.1",-0.40740119951854,-1.51586634835896,0.133057669799944,"con","ALL","10","q","10q",0,-1,"LUAD","B_cell"
"335","10q21.3",-0.438103034590955,-1.56284330985374,1,"con","ALL","10","q","10q",0,-1,"LUAD","B_cell"
"336","10q22.1",-0.469100649661868,-1.49686365201573,1,"con","ALL","10","q","10q",0,1,"LUAD","B_cell"
"337","10q22.2",-0.424920046017182,-1.2339188071354,1,"con","ALL","10","q","10q",0,1,"LUAD","B_cell"
"338","10q22.3",-0.294182123535214,-0.844193031656514,1,"con","ALL","10","q","10q",0,1,"LUAD","B_cell"
"339","10q23.1",-0.228113378268934,-0.649358882424706,1,"con","ALL","10","q","10q",0,1,"LUAD","B_cell"
"340","10q23.2",-0.194111167817388,-0.550434292867719,1,"con","ALL","10","q","10q",0,1,"LUAD","B_cell"
"341","10q23.31",-0.177752461253675,-0.499629746142833,1,"con","ALL","10","q","10q",0,-1,"LUAD","B_cell"
"342","10q23.32",-0.157138947713063,-0.440106489660949,1,"con","ALL","10","q","10q",0,-1,"LUAD","B_cell"
"343","10q24.1",-0.0914824499901543,-0.260719816148927,1,"con","ALL","10","q","10q",0,-1,"LUAD","B_cell"
"344","10q24.2",-0.0895677809580483,-0.256157595480103,1,"con","ALL","10","q","10q",0,-1,"LUAD","B_cell"
"345","10q24.31",-0.0492744827404029,-0.146169216360392,1,"con","ALL","10","q","10q",0,-1,"LUAD","B_cell"
"346","10q24.32",-0.0416121310878842,-0.126321923155291,0.899758881761191,"con","ALL","10","q","10q",0,-1,"LUAD","B_cell"
"347","10q25.1",-0.0472051455666299,-0.143842417303552,0.88594649893549,"con","ALL","10","q","10q",0,-1,"LUAD","B_cell"
"348","10q25.2",-0.0450940704032594,-0.137341866113995,0.891067369030071,"con","ALL","10","q","10q",0,-1,"LUAD","B_cell"
"349","10q25.3",-0.0963401697443149,-0.297229196298773,1,"con","ALL","10","q","10q",0,-1,"LUAD","B_cell"
"350","10q26.11",-0.0971438443286639,-0.298760713230459,1,"con","ALL","10","q","10q",0,-1,"LUAD","B_cell"
"351","10q26.13",0.128278621354545,0.462237368882496,1,"con","ALL","10","q","10q",0,-1,"LUAD","B_cell"
"352","10q26.3",0.169502179267907,0.685681207602284,0.494676636058454,"con","ALL","10","q","10q",0,-1,"LUAD","B_cell"
"353","11p15.5",-0.140230021148754,-1.20226323800865,0.232415246263561,"con","ALL","11","p","11p",0,-1,"LUAD","B_cell"
"354","11p15.4",-0.238423503449057,-1.34216355843675,0.182919032542979,"con","ALL","11","p","11p",0,-1,"LUAD","B_cell"
"355","11p15.3",-0.287954177357323,-1.38984354180034,0.168004698265642,"con","ALL","11","p","11p",0,-1,"LUAD","B_cell"
"356","11p15.2",-0.297996770392594,-1.32806072700099,0.187516272243122,"con","ALL","11","p","11p",0,-1,"LUAD","B_cell"
"357","11p15.1",-0.309421395524772,-1.24120502207192,0.217755419447029,"con","ALL","11","p","11p",0,-1,"LUAD","B_cell"
"358","11p14.3",-0.337518848657233,-1.18360146638868,0.239687697658103,"con","ALL","11","p","11p",0,-1,"LUAD","B_cell"
"359","11p13",-0.132561802840167,-0.361606676695087,1,"con","ALL","11","p","11p",0,-1,"LUAD","B_cell"
"360","11p12",-0.14539494929585,-0.34427285222916,1,"con","ALL","11","p","11p",0,-1,"LUAD","B_cell"
"361","11p11.2",-0.160699547168237,-0.324198945099872,1,"con","ALL","11","p","11p",0,1,"LUAD","B_cell"
"362","11q12.1",-0.150797464891943,-0.267856670372014,1,"con","ALL","11","q","11q",0,1,"LUAD","B_cell"
"363","11q12.2",-0.110113863472283,-0.226813745957973,1,"con","ALL","11","q","11q",0,1,"LUAD","B_cell"
"364","11q12.3",0.0147608197452335,0.0350705850416532,1,"con","ALL","11","q","11q",0,1,"LUAD","B_cell"
"365","11q13.1",0.173979779620002,0.513772395378045,1,"con","ALL","11","q","11q",0,1,"LUAD","B_cell"
"366","11q13.2",0.0711133043222355,0.315732835711449,0.752936305155166,"con","ALL","11","q","11q",0,1,"LUAD","B_cell"
"367","11q13.3",0.0862218032024378,0.467085148034829,0.64156780295551,"con","ALL","11","q","11q",0,1,"LUAD","B_cell"
"368","11q13.4",0.142613060563144,0.729681306615483,0.467479909720048,"con","ALL","11","q","11q",0,1,"LUAD","B_cell"
"369","11q13.5",0.190466022500881,0.934264448071636,0.352667383579485,"con","ALL","11","q","11q",0,1,"LUAD","B_cell"
"370","11q14.1",0.246550057880494,0.984086242813929,0.327711272615823,"con","ALL","11","q","11q",0,-1,"LUAD","B_cell"
"371","11q14.2",0.233446863056525,0.81580347692683,1,"con","ALL","11","q","11q",0,-1,"LUAD","B_cell"
"372","11q14.3",0.221359212114034,0.733675622114685,1,"con","ALL","11","q","11q",0,-1,"LUAD","B_cell"
"373","11q21",0.167379232347186,0.521288364562191,1,"con","ALL","11","q","11q",0,-1,"LUAD","B_cell"
"374","11q22.2",0.0993205013923882,0.307366158172553,1,"con","ALL","11","q","11q",0,-1,"LUAD","B_cell"
"375","11q22.3",-0.0163064313750479,-0.0528697592012565,1,"con","ALL","11","q","11q",0,-1,"LUAD","B_cell"
"376","11q23.1",-0.0867549545393586,-0.315152727380421,0.753375247771843,"con","ALL","11","q","11q",0,-1,"LUAD","B_cell"
"377","11q23.2",-0.108649460652382,-0.422090849065612,0.673965300512219,"con","ALL","11","q","11q",0,-1,"LUAD","B_cell"
"378","11q23.3",-0.141160581623849,-0.611528839225814,0.542391180093112,"con","ALL","11","q","11q",0,-1,"LUAD","B_cell"
"379","11q24.1",-0.147955418287927,-0.782204816608704,0.436147352813101,"con","ALL","11","q","11q",0,-1,"LUAD","B_cell"
"380","11q24.2",-0.131673781710951,-0.721149377366283,0.472686798826037,"con","ALL","11","q","11q",0,1,"LUAD","B_cell"
"381","11q24.3",-0.128461374862086,-0.744999701852774,0.458212981676484,"con","ALL","11","q","11q",0,1,"LUAD","B_cell"
"382","11q25",-0.126251528116668,-0.758869377918171,0.44991358648727,"con","ALL","11","q","11q",0,1,"LUAD","B_cell"
"383","12p13.33",0.169155491770163,1.58938277973404,0.115480905092603,"con","ALL","12","p","12p",0,1,"LUAD","B_cell"
"384","12p13.32",0.169402465560814,1.55073828016624,0.124473916714785,"con","ALL","12","p","12p",0,1,"LUAD","B_cell"
"385","12p13.31",0.186176808052128,1.53702126354685,0.12779647545821,"con","ALL","12","p","12p",0,-1,"LUAD","B_cell"
"386","12p13.2",0.202592162846269,1.34443562423546,0.182186396633664,"con","ALL","12","p","12p",0,-1,"LUAD","B_cell"
"387","12p13.1",0.212776172156751,1.30064809546903,0.19669944977474,"con","ALL","12","p","12p",0,-1,"LUAD","B_cell"
"388","12p12.3",0.215343803463568,1.24868384506816,0.215019071443852,"con","ALL","12","p","12p",0,-1,"LUAD","B_cell"
"389","12p12.1",0.216562997997268,1.06102847990378,0.291515981545988,"con","ALL","12","p","12p",0,1,"LUAD","B_cell"
"390","12p11.23",0.258359064689884,1.11688359054763,1,"con","ALL","12","p","12p",0,1,"LUAD","B_cell"
"391","12p11.22",0.302079768034624,1.18811444955151,1,"con","ALL","12","p","12p",0,1,"LUAD","B_cell"
"392","12q12",0.332150099585487,1.14175363616608,1,"con","ALL","12","q","12q",0,1,"LUAD","B_cell"
"393","12q13.11",0.389607206807906,1.27421782745678,1,"con","ALL","12","q","12q",0,1,"LUAD","B_cell"
"394","12q13.12",0.409742700649521,1.29714644461588,0.197896214487335,"con","ALL","12","q","12q",0,1,"LUAD","B_cell"
"395","12q13.13",0.281316575054449,1.07407722755031,0.28565934373157,"con","ALL","12","q","12q",0,1,"LUAD","B_cell"
"396","12q13.2",0.0581946276324741,0.300916165896252,0.764172505190251,"con","ALL","12","q","12q",0,1,"LUAD","B_cell"
"397","12q13.3",-0.0108735730153452,-0.0720178807293589,0.942747480795906,"con","ALL","12","q","12q",0,1,"LUAD","B_cell"
"398","12q14.1",-0.0283369059793857,-0.206917397326893,0.836541796639727,"con","ALL","12","q","12q",0,1,"LUAD","B_cell"
"399","12q14.3",-0.0333945630830502,-0.245145377896153,0.806901975517637,"con","ALL","12","q","12q",0,1,"LUAD","B_cell"
"400","12q15",-0.0386522226916981,-0.279008807359123,0.780878183590372,"con","ALL","12","q","12q",0,1,"LUAD","B_cell"
"401","12q21.1",-0.0587437829839962,-0.380079534697948,0.704781860466705,"con","ALL","12","q","12q",0,-1,"LUAD","B_cell"
"402","12q21.2",-0.0701706310162428,-0.412939054310927,0.680633403951662,"con","ALL","12","q","12q",0,-1,"LUAD","B_cell"
"403","12q21.31",-0.0798431258301362,-0.432603158768961,0.666337951750481,"con","ALL","12","q","12q",0,-1,"LUAD","B_cell"
"404","12q21.33",-0.0639056739403896,-0.325726502155717,0.745387395335636,"con","ALL","12","q","12q",0,-1,"LUAD","B_cell"
