"","Cytoband","Coefficients","T_val","P_val","cnv_type","Event","Chromosome","Arm","ChrArm","-signedlog(P.adj)","cnv_status","TumorType"
"26018","4q34.2",27.0341871999577,2.16421510690343,0.0309302061773822,"con","ALL","4","q","4q",0.720553438878179,-1,"LUSC"
"26019","4q34.3",21.9727551931943,1.80017358977047,0.0724481484274781,"con","ALL","4","q","4q",0.545430140216468,-1,"LUSC"
"26020","4q35.1",15.0682050238494,1.34459037038353,0.179379636464556,"con","ALL","4","q","4q",0.329477739555927,-1,"LUSC"
"26021","4q35.2",9.0774417891485,0.859554933517489,0.39045474842738,"con","ALL","4","q","4q",0.155797075563668,-1,"LUSC"
"26022","5p15.33",-3.76155064538702,-0.515669185126358,0.606318063007989,"con","ALL","5","p","5p",-0.0840191449309289,1,"LUSC"
"26023","5p15.32",-5.39513558144532,-0.732749846516569,0.464061385238235,"con","ALL","5","p","5p",-0.126927251983704,1,"LUSC"
"26024","5p15.31",-7.25336908448406,-0.967344115379666,0.333849238863729,"con","ALL","5","p","5p",-0.187114908884571,1,"LUSC"
"26025","5p15.2",-9.86101489350715,-1.33437093095478,0.182702079613218,"con","ALL","5","p","5p",-0.325461264573058,1,"LUSC"
"26026","5p15.1",-7.21084634347114,-0.988429152211805,0.323430340334257,"con","ALL","5","p","5p",-0.194544363532308,1,"LUSC"
"26027","5p14.3",-7.18714867239061,-0.982731540693992,0.32622455675175,"con","ALL","5","p","5p",-0.192932165198841,1,"LUSC"
"26028","5p14.2",-9.52082588736418,-1.29581856619505,0.195648055297684,"con","ALL","5","p","5p",-0.311391945067652,1,"LUSC"
"26029","5p14.1",-8.32014483712685,-1.13072798674966,0.258722732909993,"con","ALL","5","p","5p",-0.251373308001105,1,"LUSC"
"26030","5p13.3",-9.80807280693772,-1.32823093331237,0.184720139297772,"con","ALL","5","p","5p",-0.325461264573058,1,"LUSC"
"26031","5p13.2",-13.629765031387,-1.86131607635886,0.0632981552824467,"con","ALL","5","p","5p",-0.573307272018142,1,"LUSC"
"26032","5p13.1",-10.1260153667452,-1.39593010933915,0.16336768407336,"con","ALL","5","p","5p",-0.36024860981552,1,"LUSC"
"26033","5p12",-7.08806883876407,-1.00696742221561,0.314447421224991,"con","ALL","5","p","5p",-0.20387294477832,1,"LUSC"
"26034","5q11.1",0.795510798516557,0.0900072319719035,0.928318246433501,"con","ALL","5","q","5q",0.0152697739476748,1,"LUSC"
"26035","5q11.2",20.2228278203119,1.6872089910058,0.092199593841896,"con","ALL","5","q","5q",0.492547930185397,-1,"LUSC"
"26036","5q12.1",17.6409748850408,1.40606434084093,0.160338823745429,"con","ALL","5","q","5q",0.364297453254871,-1,"LUSC"
"26037","5q12.3",29.4016791064172,2.18257977746323,0.0295408156208187,"con","ALL","5","q","5q",0.730452445846845,-1,"LUSC"
"26038","5q13.1",31.4587175676054,2.28833561399532,0.0225428863658345,"con","ALL","5","q","5q",0.776168894289855,-1,"LUSC"
"26039","5q13.2",30.4005326919623,2.20893546874734,0.0276411020376813,"con","ALL","5","q","5q",0.735019704526319,-1,"LUSC"
"26040","5q13.3",28.9948206581147,1.99426968308004,0.0466762365116958,"con","ALL","5","q","5q",0.646947799525917,-1,"LUSC"
"26041","5q14.1",25.4230488470295,1.75928250751547,0.0791535928083353,"con","ALL","5","q","5q",0.525608099124981,-1,"LUSC"
"26042","5q14.2",20.3548874114402,1.42484258673269,0.154839307031082,"con","ALL","5","q","5q",0.371788195628759,-1,"LUSC"
"26043","5q14.3",24.2268370863601,1.64244625201679,0.101139105156875,"con","ALL","5","q","5q",0.470073680038988,-1,"LUSC"
"26044","5q15",22.9510253479544,1.61173658546852,0.107663160752973,"con","ALL","5","q","5q",0.461789280511757,-1,"LUSC"
"26045","5q21.1",26.0145554298077,1.75430150232127,0.080003926330118,"con","ALL","5","q","5q",0.522992116847805,-1,"LUSC"
"26046","5q21.2",21.4605357609788,1.44246626237053,0.149809763352837,"con","ALL","5","q","5q",0.37902268296792,-1,"LUSC"
"26047","5q21.3",25.427024787051,1.77526826913949,0.0764742616123709,"con","ALL","5","q","5q",0.53502115657988,-1,"LUSC"
"26048","5q22.1",28.2587202596754,1.91089028328809,0.056601921462687,"con","ALL","5","q","5q",0.607867219747708,-1,"LUSC"
"26049","5q22.2",26.8557326846528,1.80302096391378,0.0719991472167521,"con","ALL","5","q","5q",0.545430140216468,-1,"LUSC"
"26050","5q22.3",28.7131038971642,1.91687834911397,0.0558346525554861,"con","ALL","5","q","5q",0.607867219747708,-1,"LUSC"
"26051","5q23.1",31.2181930351053,2.0697022885975,0.0390037318426291,"con","ALL","5","q","5q",0.678527856159239,-1,"LUSC"
"26052","5q23.2",33.3437627008395,2.18654199683666,0.0292482157190364,"con","ALL","5","q","5q",0.730452445846845,-1,"LUSC"
"26053","5q23.3",29.7214628714276,2.02073439644185,0.0438506614033456,"con","ALL","5","q","5q",0.654459613805785,-1,"LUSC"
"26054","5q31.1",28.6255642751732,1.91075041343369,0.0566199480885017,"con","ALL","5","q","5q",0.607867219747708,-1,"LUSC"
"26055","5q31.2",22.2303484515201,1.6109193535478,0.107841237995482,"con","ALL","5","q","5q",0.461789280511757,-1,"LUSC"
"26056","5q31.3",22.7323109030357,1.55973909005249,0.119467153178563,"con","ALL","5","q","5q",0.439662317259156,-1,"LUSC"
"26057","5q32",29.7338123299359,2.11680464811566,0.0347798180866219,"con","ALL","5","q","5q",0.692983500840554,-1,"LUSC"
"26058","5q33.1",27.4703120139639,1.99896098787994,0.0461644314286926,"con","ALL","5","q","5q",0.646947799525917,-1,"LUSC"
"26059","5q33.2",29.9755092086767,2.20081621343855,0.0282147446820587,"con","ALL","5","q","5q",0.735019704526319,-1,"LUSC"
"26060","5q33.3",31.965868839946,2.34183001275756,0.0195890824674761,"con","ALL","5","q","5q",0.822840162701665,-1,"LUSC"
"26061","5q34",30.5773799296906,2.2823599976834,0.0228958121500405,"con","ALL","5","q","5q",0.776168894289855,-1,"LUSC"
"26062","5q35.1",30.0895184685125,2.27275276838146,0.0234733193547694,"con","ALL","5","q","5q",0.776168894289855,-1,"LUSC"
"26063","5q35.2",30.1591877486803,2.36904454232089,0.0182208730154748,"con","ALL","5","q","5q",0.845933001442017,-1,"LUSC"
"26064","5q35.3",32.6403302695882,2.64522170347323,0.00842593859001605,"con","ALL","5","q","5q",1.06567375991104,-1,"LUSC"
"26065","6p25.3",-12.0365735966967,-1.08595215472212,0.278034107002058,"con","ALL","6","p","6p",-0.237277848251814,-1,"LUSC"
"26066","6p25.2",-8.7636486213507,-0.756317916445052,0.4498220674749,"con","ALL","6","p","6p",-0.135229399787217,-1,"LUSC"
"26067","6p25.1",-8.79224460277574,-0.74966679445005,0.453815176495108,"con","ALL","6","p","6p",-0.133142331452772,-1,"LUSC"
"26068","6p24.3",-12.6793999879729,-1.07680274009017,0.282098258983714,"con","ALL","6","p","6p",-0.233214153677549,-1,"LUSC"
"26069","6p24.2",-16.0342671013582,-1.38254748478095,0.167433442596099,"con","ALL","6","p","6p",-0.351265379847807,-1,"LUSC"
"26070","6p24.1",-13.0798867989496,-1.10973902205829,0.267655816822032,"con","ALL","6","p","6p",-0.242429622286856,-1,"LUSC"
"26071","6p23",-9.27963273807106,-0.782620356276519,0.434228133355686,"con","ALL","6","p","6p",-0.138891499750385,-1,"LUSC"
"26072","6p22.3",-7.22325553512351,-0.589828580655097,0.555577456001654,"con","ALL","6","p","6p",-0.0963321512848713,-1,"LUSC"
"26073","6p22.2",-10.7325714817248,-0.859657780725291,0.390398091955363,"con","ALL","6","p","6p",-0.155797075563668,-1,"LUSC"
"26074","6p22.1",-13.0203038871356,-0.985693994206596,0.324769755194556,"con","ALL","6","p","6p",-0.193812688255372,-1,"LUSC"
"26075","6p21.33",-11.3996865439915,-0.894420382460013,0.371536123623166,"con","ALL","6","p","6p",-0.16423124612233,-1,"LUSC"
"26076","6p21.32",-7.84064563155023,-0.607483438484325,0.543811544163795,"con","ALL","6","p","6p",-0.100941666841324,-1,"LUSC"
"26077","6p21.31",-9.19541414549894,-0.670075780491299,0.503125139540239,"con","ALL","6","p","6p",-0.112974684186424,-1,"LUSC"
"26078","6p21.2",-6.79725464902938,-0.525903002086336,0.599193526645595,"con","ALL","6","p","6p",-0.0847359466023882,-1,"LUSC"
"26079","6p21.1",-2.67890294277934,-0.224862226579224,0.822180196197928,"con","ALL","6","p","6p",-0.0340940494219628,1,"LUSC"
"26080","6p12.3",-5.76974650293034,-0.497231512120513,0.619248834423458,"con","ALL","6","p","6p",-0.0838013296254242,1,"LUSC"
"26081","6p12.2",-8.7791218874789,-0.794507905733792,0.427284437875946,"con","ALL","6","p","6p",-0.138891499750385,1,"LUSC"
"26082","6p12.1",-8.72158984847729,-0.764304682408547,0.445053588182733,"con","ALL","6","p","6p",-0.137277610430848,1,"LUSC"
"26083","6p11.2",-1.20387271339025,-0.110298818714718,0.912217553953946,"con","ALL","6","p","6p",-0.0189277530402227,1,"LUSC"
"26084","6q11.1",-21.3056840131476,-1.8203137562712,0.0693211185147225,"con","ALL","6","q","6q",-0.55165247304899,1,"LUSC"
"26085","6q12",-23.6390396863947,-1.97253523419684,0.0491103120863287,"con","ALL","6","q","6q",-0.635488374591078,1,"LUSC"
"26086","6q13",-32.8730306069394,-2.37012648156517,0.0181682576656687,"con","ALL","6","q","6q",-0.845933001442017,1,"LUSC"
"26087","6q14.1",-32.5026263218867,-2.31108158417789,0.0212425167061743,"con","ALL","6","q","6q",-0.791764854983607,1,"LUSC"
"26088","6q14.2",-31.9368598038337,-2.38114961606402,0.0176397560843388,"con","ALL","6","q","6q",-0.847172382612152,1,"LUSC"
"26089","6q14.3",-26.4263310163348,-2.01942380898101,0.0439870996428074,"con","ALL","6","q","6q",-0.654459613805785,1,"LUSC"
"26090","6q15",-19.8704025955301,-1.44502441899613,0.149090211459777,"con","ALL","6","q","6q",-0.379608315234581,-1,"LUSC"
"26091","6q16.1",-30.5248159344513,-2.06683070146019,0.0392748060752677,"con","ALL","6","q","6q",-0.678527856159239,-1,"LUSC"
"26092","6q16.2",-27.3645605151353,-1.84049067660502,0.0663007305427416,"con","ALL","6","q","6q",-0.562181255799207,-1,"LUSC"
"26093","6q16.3",-28.1778316091866,-2.11286769503527,0.035117194115435,"con","ALL","6","q","6q",-0.692983500840554,-1,"LUSC"
"26094","6q21",-30.6932144939035,-2.19936595647149,0.028318284385469,"con","ALL","6","q","6q",-0.735019704526319,-1,"LUSC"
"26095","6q22.1",-26.1234262212152,-1.72435384841087,0.0852746478330751,"con","ALL","6","q","6q",-0.505267704481721,-1,"LUSC"
"26096","6q22.31",-13.7640823292666,-0.925633126280521,0.355092316873218,"con","ALL","6","q","6q",-0.176792138193983,-1,"LUSC"
"26097","6q22.32",-9.55070228730208,-0.746019543363272,0.456013349051077,"con","ALL","6","q","6q",-0.131916744837636,-1,"LUSC"
"26098","6q22.33",-8.56413860854089,-0.616890250085998,0.537593638182834,"con","ALL","6","q","6q",-0.104977213438782,-1,"LUSC"
"26099","6q23.1",-7.79139427269005,-0.550981295897575,0.581897623185874,"con","ALL","6","q","6q",-0.0918222404279433,-1,"LUSC"
"26100","6q23.2",-3.97615233974428,-0.266675571025724,0.789831151810428,"con","ALL","6","q","6q",-0.038317371542297,-1,"LUSC"
"26101","6q23.3",2.39026616906146,0.161733068633476,0.87158272824779,"con","ALL","6","q","6q",0.0252268293217544,-1,"LUSC"
"26102","6q24.1",-0.0714150245478937,-0.00474659934889301,0.996214707676393,"con","ALL","6","q","6q",-0.00112536696118379,-1,"LUSC"
"26103","6q24.2",4.20407766787927,0.278782164159973,0.780529617317656,"con","ALL","6","q","6q",0.0420088057239924,-1,"LUSC"
"26104","6q24.3",7.4725512265667,0.50299974063375,0.615190464677384,"con","ALL","6","q","6q",0.0838013296254242,-1,"LUSC"
"26105","6q25.1",6.46984707361856,0.454850877126579,0.649417973107409,"con","ALL","6","q","6q",0.0744209358938429,-1,"LUSC"
"26106","6q25.2",6.88615745518657,0.498025894216547,0.618689233167135,"con","ALL","6","q","6q",0.0838013296254242,-1,"LUSC"
"26107","6q25.3",10.732142643947,0.797713458754018,0.425423193537298,"con","ALL","6","q","6q",0.138891499750385,-1,"LUSC"
"26108","6q26",11.6075906415086,0.860257303324003,0.390067926693644,"con","ALL","6","q","6q",0.155797075563668,-1,"LUSC"
"26109","6q27",15.88415248533,1.19997683658245,0.230728190019579,"con","ALL","6","q","6q",0.270353213338141,-1,"LUSC"
"26110","7p22.3",10.021672178839,0.894095568309099,0.371709699273859,"con","ALL","7","p","7p",0.16423124612233,1,"LUSC"
"26111","7p22.2",12.804638055698,1.16872064276716,0.243084467791216,"con","ALL","7","p","7p",0.261790774938558,1,"LUSC"
"26112","7p22.1",10.1316396231013,0.869594170470852,0.38494798776432,"con","ALL","7","p","7p",0.155797075563668,1,"LUSC"
"26113","7p21.3",6.7193343939154,0.56793550732883,0.570338901001619,"con","ALL","7","p","7p",0.0918222404279433,1,"LUSC"
"26114","7p21.2",3.69978594147236,0.330519686863214,0.741148594690336,"con","ALL","7","p","7p",0.0545818110927728,1,"LUSC"
"26115","7p21.1",5.79926080543445,0.517102541497195,0.605317908746145,"con","ALL","7","p","7p",0.0840191449309289,1,"LUSC"
"26116","7p15.3",8.76292917147741,0.801698459232049,0.423116010850424,"con","ALL","7","p","7p",0.138891499750385,1,"LUSC"
"26117","7p15.2",0.511509623562001,0.0449391615742326,0.964174109705502,"con","ALL","7","p","7p",0.00548422505705587,1,"LUSC"
"26118","7p15.1",0.748915913271314,0.0667092831323922,0.946840353426519,"con","ALL","7","p","7p",0.011704262014146,1,"LUSC"
"26119","7p14.3",4.47463468039239,0.39666492004505,0.691787266060716,"con","ALL","7","p","7p",0.0645966753027325,1,"LUSC"
"26120","7p14.2",5.88412885587827,0.513821576875381,0.607608362569741,"con","ALL","7","p","7p",0.0838276607093498,1,"LUSC"
"26121","7p14.1",2.6287266572103,0.225906713287168,0.821368172389691,"con","ALL","7","p","7p",0.0340940494219628,1,"LUSC"
"26122","7p13",-5.23881834495346,-0.504092079158591,0.614423247892073,"con","ALL","7","p","7p",-0.0838013296254242,1,"LUSC"
"26123","7p12.3",-7.27033796845519,-0.723151399918559,0.469931913342629,"con","ALL","7","p","7p",-0.123198004041932,1,"LUSC"
"26124","7p12.2",-6.16946806396216,-0.651243749942361,0.515194446437166,"con","ALL","7","p","7p",-0.110519059804244,1,"LUSC"
"26125","7p12.1",-8.86485522177251,-0.897778048162155,0.36974479541347,"con","ALL","7","p","7p",-0.16423124612233,1,"LUSC"
"26126","7p11.2",-7.57920475738444,-0.999326581174905,0.318129746273189,"con","ALL","7","p","7p",-0.200655088321208,1,"LUSC"
"26127","7q11.21",-6.69866533026806,-0.535132737574658,0.592800837802104,"con","ALL","7","q","7q",-0.0879120155194253,1,"LUSC"
"26128","7q11.22",-7.83405437098631,-0.596063657961681,0.551407938891294,"con","ALL","7","q","7q",-0.0963321512848713,1,"LUSC"
"26129","7q11.23",-16.1552801291902,-1.21012606738957,0.226813962515721,"con","ALL","7","q","7q",-0.273289292316263,1,"LUSC"
"26130","7q21.11",-18.0320976887041,-1.48449925333091,0.138319507285822,"con","ALL","7","q","7q",-0.407626384954831,1,"LUSC"
"26131","7q21.12",-14.0774227792985,-1.33130184305631,0.183708751303054,"con","ALL","7","q","7q",-0.325461264573058,1,"LUSC"
"26132","7q21.13",-16.3333268847894,-1.59658562281349,0.111002787151312,"con","ALL","7","q","7q",-0.459728694654517,1,"LUSC"
"26133","7q21.2",-9.21324981983404,-0.96974907994543,0.332650003162252,"con","ALL","7","q","7q",-0.187114908884571,1,"LUSC"
"26134","7q21.3",-21.4621184271932,-2.0027193954607,0.0457578296199783,"con","ALL","7","q","7q",-0.648043389374181,1,"LUSC"
"26135","7q22.1",-19.7871150877406,-1.84647907706267,0.0654255125501297,"con","ALL","7","q","7q",-0.564941763739282,1,"LUSC"
"26136","7q22.2",-22.5623621664074,-2.24319105375391,0.0253305798666197,"con","ALL","7","q","7q",-0.754713575559502,1,"LUSC"
"26137","7q22.3",-19.9191795674298,-1.82047184216494,0.069297020497322,"con","ALL","7","q","7q",-0.55165247304899,1,"LUSC"
"26138","7q31.1",-9.77802946454507,-0.885399571686071,0.376375443902606,"con","ALL","7","q","7q",-0.161496353946828,1,"LUSC"
"26139","7q31.2",-0.69900440825753,-0.0690153086670255,0.945005588471287,"con","ALL","7","q","7q",-0.0119923434525149,1,"LUSC"
"26140","7q31.31",-5.44387373499509,-0.484934703441586,0.627939380402826,"con","ALL","7","q","7q",-0.0823754826774309,1,"LUSC"
"26141","7q31.32",-6.3420362396321,-0.552727982643954,0.580701741258792,"con","ALL","7","q","7q",-0.0918222404279433,1,"LUSC"
"26142","7q31.33",-12.4283784302947,-1.07285130471324,0.283865913075406,"con","ALL","7","q","7q",-0.23161632011382,1,"LUSC"
"26143","7q32.1",-14.0764962686239,-1.20469421373171,0.228902902270342,"con","ALL","7","q","7q",-0.27183275411918,1,"LUSC"
"26144","7q32.2",-14.6179580188147,-1.24065493375896,0.215326939484806,"con","ALL","7","q","7q",-0.286905867917815,1,"LUSC"
"26145","7q32.3",-14.161679871485,-1.19923658668444,0.23101555306637,"con","ALL","7","q","7q",-0.270353213338141,1,"LUSC"
"26146","7q33",-15.903852061477,-1.35752007294689,0.175240890249268,"con","ALL","7","q","7q",-0.335750933885472,1,"LUSC"
"26147","7q34",-19.8574427321853,-1.71030689272889,0.0878421356003142,"con","ALL","7","q","7q",-0.502053783192223,1,"LUSC"
"26148","7q35",-24.4515681154261,-2.11350076227331,0.0350627552711703,"con","ALL","7","q","7q",-0.692983500840554,1,"LUSC"
"26149","7q36.1",-18.1234838555516,-1.58399052994862,0.113841031811397,"con","ALL","7","q","7q",-0.452339482793246,1,"LUSC"
"26150","7q36.2",-6.30781819436238,-0.571052831324448,0.568225636063505,"con","ALL","7","q","7q",-0.0918222404279433,1,"LUSC"
"26151","7q36.3",-12.5039895253751,-1.13812500394556,0.255624455596794,"con","ALL","7","q","7q",-0.251373308001105,1,"LUSC"
"26152","8p23.3",-2.54115758119306,-0.28718289023453,0.774093690335501,"con","ALL","8","p","8p",-0.0445638782884013,-1,"LUSC"
"26153","8p23.2",-5.5894079138834,-0.620959849957866,0.53491477454514,"con","ALL","8","p","8p",-0.105743054253263,-1,"LUSC"
"26154","8p23.1",-1.73652436894424,-0.176042801149027,0.860333047112665,"con","ALL","8","p","8p",-0.0252268293217544,-1,"LUSC"
"26155","8p22",2.22863406576051,0.216986879108249,0.828308885276215,"con","ALL","8","p","8p",0.0340098357001614,-1,"LUSC"
"26156","8p21.3",0.946312719742253,0.0914087407540587,0.927205172619986,"con","ALL","8","p","8p",0.0152697739476748,-1,"LUSC"
"26157","8p21.2",3.41184305104181,0.334498402300628,0.738146623409049,"con","ALL","8","p","8p",0.0545818110927728,-1,"LUSC"
"26158","8p21.1",6.94353966426939,0.693618038020044,0.488250442939266,"con","ALL","8","p","8p",0.116299491541737,-1,"LUSC"
"26159","8p12",2.03684763406882,0.197155704097772,0.843787445497288,"con","ALL","8","p","8p",0.0285484723858865,-1,"LUSC"
"26160","8p11.23",-14.2361675691362,-2.77280212043001,0.00576935590721974,"con","ALL","8","p","8p",-1.17897662355843,1,"LUSC"
"26161","8p11.22",-10.5550934478985,-2.00915693403391,0.0450684185186211,"con","ALL","8","p","8p",-0.648837674360255,1,"LUSC"
"26162","8p11.21",-2.62915923327885,-0.36492041846776,0.715328259556568,"con","ALL","8","p","8p",-0.0588752579100838,1,"LUSC"
"26163","8p11.1",-2.60735172059549,-0.360775615190105,0.718422672849001,"con","ALL","8","p","8p",-0.0581429177701392,1,"LUSC"
"26164","8q11.1",-12.9464671395096,-1.22546336849991,0.22098937646877,"con","ALL","8","q","8q",-0.280042138492912,1,"LUSC"
"26165","8q11.21",-14.1691183811021,-1.32943013248963,0.18432469858058,"con","ALL","8","q","8q",-0.325461264573058,1,"LUSC"
"26166","8q11.22",-7.29672376350819,-0.760942585653891,0.447057387399238,"con","ALL","8","q","8q",-0.137028631344328,1,"LUSC"
"26167","8q11.23",-3.01398434551543,-0.293792197140877,0.769041097237711,"con","ALL","8","q","8q",-0.0449493581655726,1,"LUSC"
"26168","8q12.1",-1.67813203770543,-0.159517199097851,0.873327139197114,"con","ALL","8","q","8q",-0.0252268293217544,1,"LUSC"
"26169","8q12.2",1.76640591831151,0.172076286716911,0.863448600319189,"con","ALL","8","q","8q",0.0252268293217544,1,"LUSC"
"26170","8q12.3",-1.53827726958806,-0.146721650326021,0.883412073988465,"con","ALL","8","q","8q",-0.0241029572542077,1,"LUSC"
"26171","8q13.1",3.66025018433846,0.336086642690278,0.736949398518206,"con","ALL","8","q","8q",0.0545818110927728,1,"LUSC"
"26172","8q13.2",3.60660266225956,0.330192038828139,0.741395984590705,"con","ALL","8","q","8q",0.0545818110927728,1,"LUSC"
"26173","8q13.3",5.06572588945483,0.450885106349461,0.652271813713007,"con","ALL","8","q","8q",0.0744209358938429,1,"LUSC"
"26174","8q21.11",8.91653961154867,0.806969687581153,0.420075460782366,"con","ALL","8","q","8q",0.139654526321055,1,"LUSC"
"26175","8q21.12",2.33906666705271,0.2230877174864,0.823560204948182,"con","ALL","8","q","8q",0.0340940494219628,1,"LUSC"
"26176","8q21.13",4.47705494411325,0.417687172792071,0.676358814439675,"con","ALL","8","q","8q",0.0693178339604715,1,"LUSC"
"26177","8q21.2",3.83168850826501,0.352738279400922,0.72443633796382,"con","ALL","8","q","8q",0.0557558222751655,1,"LUSC"
"26178","8q21.3",-0.857023168007762,-0.0758946041714135,0.939533925843391,"con","ALL","8","q","8q",-0.0122899491099479,1,"LUSC"
"26179","8q22.1",-1.97724841881761,-0.177087283304727,0.859513004771375,"con","ALL","8","q","8q",-0.0252268293217544,1,"LUSC"
"26180","8q22.2",-2.47768746339818,-0.228927851748171,0.81902050766547,"con","ALL","8","q","8q",-0.0340940494219628,1,"LUSC"
"26181","8q22.3",-5.48960825982301,-0.498595193383149,0.618288327587231,"con","ALL","8","q","8q",-0.0838013296254242,1,"LUSC"
"26182","8q23.1",-2.53618481947357,-0.237826395123596,0.812115158063155,"con","ALL","8","q","8q",-0.0340940494219628,1,"LUSC"
"26183","8q23.2",0.0356251016498515,0.0032451110897289,0.997412101209584,"con","ALL","8","q","8q",0.00112536696118379,1,"LUSC"
"26184","8q23.3",-5.01243845253112,-0.450913175469925,0.652251596645991,"con","ALL","8","q","8q",-0.0744209358938429,1,"LUSC"
"26185","8q24.11",-10.3401633049522,-0.931899438402705,0.351847423208946,"con","ALL","8","q","8q",-0.177738458445501,1,"LUSC"
"26186","8q24.12",-13.4050308796166,-1.22447534933101,0.221361320439159,"con","ALL","8","q","8q",-0.280042138492912,1,"LUSC"
"26187","8q24.13",-7.28485143695565,-0.648933936085717,0.516685104269996,"con","ALL","8","q","8q",-0.110519059804244,1,"LUSC"
"26188","8q24.21",0.164003936690012,0.0166225542560557,0.986744497327545,"con","ALL","8","q","8q",0.00278507162992627,1,"LUSC"
"26189","8q24.22",-7.30910348128728,-0.645260060771555,0.519060680933343,"con","ALL","8","q","8q",-0.110519059804244,1,"LUSC"
"26190","8q24.23",-7.72429133959446,-0.698982808120008,0.48489441008128,"con","ALL","8","q","8q",-0.117287741623266,1,"LUSC"
"26191","8q24.3",-11.6829074642818,-1.10148469626898,0.271226521663271,"con","ALL","8","q","8q",-0.24125777946886,1,"LUSC"
"26192","9p24.3",21.5015408924218,2.65985656756871,0.00807351953370069,"con","ALL","9","p","9p",1.07309278298858,-1,"LUSC"
"26193","9p24.2",23.3632374979093,2.81251405058768,0.00511288194363235,"con","ALL","9","p","9p",1.18005144789924,-1,"LUSC"
"26194","9p24.1",27.7622345156487,3.45958025237743,0.000588241370760031,"con","ALL","9","p","9p",1.81530288625082,-1,"LUSC"
"26195","9p23",23.3951914956897,2.8213546672509,0.00497628651494652,"con","ALL","9","p","9p",1.18005144789924,-1,"LUSC"
"26196","9p22.3",24.7233491045012,2.955170814792,0.00327544695305316,"con","ALL","9","p","9p",1.29439773154758,-1,"LUSC"
"26197","9p22.2",27.8444626383727,3.27867578066942,0.0011170954152446,"con","ALL","9","p","9p",1.6583585455193,-1,"LUSC"
"26198","9p22.1",29.3925666081333,3.17806061550774,0.0015763161482959,"con","ALL","9","p","9p",1.52949008914205,-1,"LUSC"
"26199","9p21.3",11.9787365819384,1.55093760679474,0.121562246522814,"con","ALL","9","p","9p",0.435377502127837,-1,"LUSC"
"26200","9p21.2",1.11027830582845,0.157561866764761,0.874866959528773,"con","ALL","9","p","9p",0.0250435448571257,-1,"LUSC"
"26201","9p21.1",13.1155161440682,1.61460588272343,0.107039781398102,"con","ALL","9","p","9p",0.461789280511757,-1,"LUSC"
"26202","9p13.3",10.0141967026287,1.36344718143059,0.173367711766559,"con","ALL","9","p","9p",0.338996580452984,-1,"LUSC"
"26203","9p13.2",12.7542059462879,1.52490140822026,0.127928836155517,"con","ALL","9","p","9p",0.424447072145085,-1,"LUSC"
"26204","9p13.1",10.6114735627521,1.34193388077958,0.180238922754567,"con","ALL","9","p","9p",0.329178068981101,-1,"LUSC"
